molecule_chembl_id,smiles,pchembl,standard_type
CHEMBL5760284,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OC)n(C(C)C)c4c3)n2)c(OC)cc1OCCN(C)C,7.6,IC50
CHEMBL5954184,C=CC(=O)Nc1cc(Nc2ncc(Br)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5899957,COc1cc(N(C)CCN(C)C)c([N+](=O)[O-])cc1Nc1ncc(Br)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6,IC50
CHEMBL5768250,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1OCCOC,7.12,IC50
CHEMBL5962799,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1SCCN(C)C,7.6,IC50
CHEMBL5763689,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,7.6,IC50
CHEMBL5772311,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCC(OC)CC1,7.6,IC50
CHEMBL6061951,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCOCC1,7.6,IC50
CHEMBL5806097,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N1CCC(O)CC1,7.6,IC50
CHEMBL5874020,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6048717,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5974536,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C5CC5)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5825791,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(CF)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5749572,C=CCNc1cc(Nc2nccc(-c3cnc4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5965945,C=CCNc1cc(Nc2nccc(-c3cnc4nc(OC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5768666,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4nc(OC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5882926,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4oc(=O)n(C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5959647,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4cnn(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5791264,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4cnn(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5816313,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)c(C(C)C)n4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5907329,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)cn4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5844116,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4oc(C)nc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5784687,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)oc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5913936,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4ocnc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6033304,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cc(F)c4nc(C)c(C(C)C)n4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5812371,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6049512,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4ncn(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5909544,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4nc(C(F)(F)F)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5854233,COc1cc(N(C)CCN(C)C)c([N+](=O)[O-])cc1Nc1nccc(-c2cc(F)c3c(cnn3C3CCCCO3)c2)n1,7.6,IC50
CHEMBL5969872,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4c(cnn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6035358,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nn(C)cc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6029580,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4nccn4n3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5791250,C=CC(=O)Nc1cc(Nc2nccc(-c3cc4c5c(c3)n(C(C)C)c(=O)n5CCC4)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5841441,C=CC(=O)Nc1cc(Nc2nccc(-c3cc4c5c(c3)nc(OC)n5CCC4)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5910503,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc4ncsc4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5796275,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC(F)F)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5950802,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OCC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6030624,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6031205,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6,IC50
CHEMBL5967623,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6,IC50
CHEMBL5872428,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cc(F)c4nc(C)c(C(=C)C)n4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5922695,C=C(C)c1c(C)nc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3F)cn12,7.6,IC50
CHEMBL5744155,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(-c2cc(F)c3nc(C)c(C(C)C)n3c2)n1,7.12,IC50
CHEMBL5918866,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(C(F)F)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5771634,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OC(C)C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6046816,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OCC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5787380,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(SC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6007080,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(OCC(F)F)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5867043,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc(COC)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL6048356,C=CC(=O)Nc1cc(Nc2nccc(-c3cc(F)c4nc5n(c4c3)CC(C)(C)O5)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5982067,C=CC(=O)N(C)c1cc(Nc2nccc(-c3cc(F)c4nc(C)n(C(C)C)c4c3)n2)c(OC)cc1N(C)CCN(C)C,7.6,IC50
CHEMBL5960825,O=C(/N=c1\[nH]c2ccccc2n1C1CCCC1)c1ccnc(-c2cccnc2)c1,8.34,IC50
CHEMBL5840868,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCC3)ccn2)cn1,8.0,IC50
CHEMBL5897403,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCC3)ccn2)cnn1C,8.33,IC50
CHEMBL5861020,Cc1nn(C)cc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2C2CCCC2)ccn1,7.85,IC50
CHEMBL5963945,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cccnc4)c2)n3C2CCCC2)CC1,8.14,IC50
CHEMBL5959712,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3C2CCCC2)CC1,8.82,IC50
CHEMBL5762347,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)C3)ccn2)cn1,7.31,IC50
CHEMBL5902827,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3C2CCCC2)CC1,8.54,IC50
CHEMBL5994405,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cccnc4)c2)n3C2CCCC2)CC1,8.6,IC50
CHEMBL5893361,CC(C)Cn1/c(=N/C(=O)c2ccnc(-c3cnn(C)c3)c2)[nH]c2ccccc21,8.72,IC50
CHEMBL5872035,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)C3)ccn2)cn1,7.74,IC50
CHEMBL5834325,CCCn1/c(=N/C(=O)c2ccnc(-c3cnn(C)c3)c2)[nH]c2ccccc21,7.31,IC50
CHEMBL5825830,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCCC3)ccn2)cn1,9.1,IC50
CHEMBL5783119,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)cnn1C,8.41,IC50
CHEMBL5932930,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCC3)ccn2)cn1,7.58,IC50
CHEMBL5784511,CCC(C)n1/c(=N/C(=O)c2ccnc(-c3cnn(C)c3)c2)[nH]c2ccccc21,7.41,IC50
CHEMBL5772994,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,8.31,IC50
CHEMBL6048747,CN1CCN(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1,7.21,IC50
CHEMBL6015235,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cnn4ccccc34)c2)[nH]c2ccccc21,8.11,IC50
CHEMBL5976089,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCN(C)CC5)ccc4n3CC(C)(C)O)ccn2)cnn1C,8.68,IC50
CHEMBL5925024,Cc1c(-c2cc(C(=O)/N=c3\[nH]c4cc(N5CCN(C)CC5)ccc4n3CC(C)(C)O)ccn2)cnn1C,7.55,IC50
CHEMBL6056421,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4C)c2)n3CC(C)(C)O)CC1,8.36,IC50
CHEMBL5968167,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C)CC4)ccc3n2CC(C)(C)O)ccn1,8.62,IC50
CHEMBL5967291,CN(C)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,7.14,IC50
CHEMBL5809520,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-n4cnc5cccc(F)c54)c2)n3CC(C)(C)O)CC1,8.47,IC50
CHEMBL6055515,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C(C)=O)CC4)ccc3n2CC(C)(C)O)ccn1,8.92,IC50
CHEMBL5994478,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn5cccnc45)c2)n3CC(C)(C)O)CC1,9.22,IC50
CHEMBL5829030,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,8.07,IC50
CHEMBL6049798,Cc1ccc2[nH]/c(=N\C(=O)c3ccnc(-c4cnn(C)c4)c3)n(CC(C)(C)O)c2c1,7.64,IC50
CHEMBL5865007,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn(C)c4)c2)n3CC(C)(C)O)CC1=O,8.25,IC50
CHEMBL5945119,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CCC(C)(C)O)ccn2)cn1,7.85,IC50
CHEMBL5853395,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)CO)ccn2)cn1,7.8,IC50
CHEMBL5968872,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-n3cnc4ccccc43)c2)[nH]c2ccccc21,7.44,IC50
CHEMBL5864704,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCN(C6CC6)CC5)ccc4n3CC(C)(C)O)ccn2)cn1,7.61,IC50
CHEMBL6029813,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)cn1,9.4,IC50
CHEMBL5979912,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2cc(C3CCCOC3)ccc21,8.18,IC50
CHEMBL5865099,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(C5CCCOC5)ccc4n3CC(C)(C)O)ccn2)cn1,8.06,IC50
CHEMBL5832255,COC(=O)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccnc3)c1)n2CC(C)(C)O,8.39,IC50
CHEMBL5891448,COC(=O)Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,8.14,IC50
CHEMBL5788210,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2CC(C)(C)O)ccn1,9.15,IC50
CHEMBL5911542,COCCCNc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccnc3)c1)n2CC(C)(C)O,7.02,IC50
CHEMBL5742207,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccn4cnnc34)c2)[nH]c2ccccc21,7.21,IC50
CHEMBL5755984,CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cnn4cccnc34)c2)[nH]c2ccccc21,7.95,IC50
CHEMBL5786240,CN(C)Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3CC(C)(C)O)ccn2)c1,9.0,IC50
CHEMBL5914292,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2CC(C)(C)O)ccn1,9.15,IC50
CHEMBL6007714,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccccc2)c1,8.74,IC50
CHEMBL5790363,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,9.22,IC50
CHEMBL5932830,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(C)ccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,9.3,IC50
CHEMBL5984171,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn4cccnc34)c1)n2[C@H]1CC[C@@H](O)CC1,8.43,IC50
CHEMBL5810396,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccc(CN(C)C)c3)c1)n2[C@H]1CC[C@@H](O)CC1,7.99,IC50
CHEMBL5861063,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@@H](O)C3)ccn2)cn1,8.51,IC50
CHEMBL5954592,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3ccccc3)c1)n2[C@H]1CC[C@@H](O)CC1,7.46,IC50
CHEMBL6021978,CN(C)Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1,7.73,IC50
CHEMBL5998385,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cnn3cccnc23)c1,8.24,IC50
CHEMBL5843126,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@H](O)C3)ccn2)cn1,9.15,IC50
CHEMBL5756022,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CCC[C@@H](O)C2)ccn1,9.15,IC50
CHEMBL6020978,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CCC[C@H](O)C2)ccn1,9.05,IC50
CHEMBL5894059,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@@H]3CCC[C@H](O)C3)ccn2)cn1,8.4,IC50
CHEMBL6027769,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CN5CCOCC5)ccc4n3[C@H]3CC[C@@H](O)CC3)cc(F)n2)cn1,9.1,IC50
CHEMBL6043073,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(C#N)n2)cn1,9.7,IC50
CHEMBL5838821,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccccc2F)c1,8.7,IC50
CHEMBL5985978,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,9.4,IC50
CHEMBL5772876,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@@H]2CC[C@H](O)[C@H](O)C2)ccn1,8.16,IC50
CHEMBL5749996,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CN5CCOCC5)ccc4n3[C@H]3CC[C@@H](O)CC3)cc(C#N)n2)cn1,8.77,IC50
CHEMBL5944318,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(Cl)n2)cn1,8.55,IC50
CHEMBL5998521,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@@H](O)C2)ccn1,8.48,IC50
CHEMBL6050361,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@H](O)[C@H](O)C2)ccn1,8.07,IC50
CHEMBL5934422,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2coc3cccnc23)c1,7.88,IC50
CHEMBL5893107,COc1ccc(F)cc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,8.34,IC50
CHEMBL5969655,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C(C)=O)C4)ccc3n2CC(C)(C)O)ccn1,8.82,IC50
CHEMBL5996878,Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1,8.62,IC50
CHEMBL5758879,COc1c(C)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,7.85,IC50
CHEMBL5758176,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccccc2OC(F)F)c1,7.98,IC50
CHEMBL5956362,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(C#N)n1,8.34,IC50
CHEMBL5912587,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3COC[C@H](O)C3)ccn2)cn1,8.3,IC50
CHEMBL5880562,COc1cc(F)ccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,8.55,IC50
CHEMBL5934396,C#Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,8.06,IC50
CHEMBL5759154,COc1c(F)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,7.87,IC50
CHEMBL5785378,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccncc2)c1,8.4,IC50
CHEMBL6017480,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cccn3ncnc23)c1,7.47,IC50
CHEMBL5812562,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2ccc(F)cc2F)c1,8.32,IC50
CHEMBL6057006,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@H](O)C2)ccn1,8.77,IC50
CHEMBL5870210,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cccnc2F)c1,7.7,IC50
CHEMBL5802290,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CCCO)ccc4n3CC(C)(C)O)ccn2)cn1,8.11,IC50
CHEMBL5918591,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cccc(F)c2)c1,7.45,IC50
CHEMBL5887634,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCCN(C(C)=O)C4)ccc3n2CC(C)(C)O)ccn1,8.85,IC50
CHEMBL5872345,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3COC[C@@H](O)C3)ccn2)cn1,8.13,IC50
CHEMBL5863443,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CC[C@@H](O)CC2)cc(C#N)n1,8.52,IC50
CHEMBL5782254,Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,8.57,IC50
CHEMBL5965573,COc1ccccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@@H]2CC[C@H](O)[C@@H](O)C2)ccn1,8.11,IC50
CHEMBL5864012,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4cc(CC#N)ccc4n3CC(C)(C)O)ccn2)cn1,8.17,IC50
CHEMBL6025269,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cnn3c2OCC(F)(F)C3)c1,8.64,IC50
CHEMBL5800758,O=C(/N=c1\[nH]c2ccccc2n1[C@H]1CC[C@@H](O)CC1)c1ccnc(-c2cnn(C(F)F)c2)c1,8.92,IC50
CHEMBL5920247,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2cc(C#N)nc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,9.05,IC50
CHEMBL6057405,Cn1ncc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1Cl,9.0,IC50
CHEMBL5745328,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,7.58,IC50
CHEMBL6001037,CC(=O)N1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2cc(C)nc(-c4cnn(C)c4)c2)n3[C@H]2CC[C@@H](O)CC2)CC1,8.44,IC50
CHEMBL5882437,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@@H]2C[C@H](O)C[C@H](O)C2)cc(-c2cnn(C)c2)n1,7.75,IC50
CHEMBL5770970,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3C[C@H](O)C[C@H](O)C3)ccn2)cn1,8.52,IC50
CHEMBL5796638,Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCN(C)CC4)ccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,8.27,IC50
CHEMBL6028850,Cc1cc(C(=O)/N=c2\[nH]c3cc(CN4CCOCC4)ccc3n2[C@H]2CCC[C@H](O)C2)cc(-c2cnn(C)c2)n1,8.09,IC50
CHEMBL5905751,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CCC[C@H](O)C3)cc(C#N)n2)cn1,8.37,IC50
CHEMBL5832595,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(N)n2)cn1,9.52,IC50
CHEMBL6060232,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3C3CCCS(=O)(=O)C3)ccn2)cn1,8.6,IC50
CHEMBL5821463,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCOCC4)cc3n2CC(C)(C)O)cc(-c2cnn(C)c2)n1,7.27,IC50
CHEMBL5849722,Cc1cc(C(=O)/N=c2\[nH]c3ccc(CN4CCN(C)CC4)cc3n2CC(C)(C)O)cc(-c2cnn(C)c2)n1,8.0,IC50
CHEMBL5828469,CNc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,8.31,IC50
CHEMBL5870000,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)cc(CF)n2)cn1,8.09,IC50
CHEMBL5740342,Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2C2CCCS(=O)(=O)C2)cc(-c2cnn(C)c2)n1,7.48,IC50
