role,ident,smiles
decoy,C67202478,C[C@@]1(C(=O)N(C(=O)N1)CC(=O)NC[C@H]2CCC[NH+]2CC3CCCCC3)C4CC4
decoy,C14994430,CC(C)(C)NC(=O)c1cn(cc(c1=O)C(=O)NC[C@@H]2CCC[NH+](C2)C)C3CCCCC3
decoy,C06312658,C/C(=N\Nc1ccccn1)/c2ccc3c(c2)Nc4ccccc4S3
decoy,C09117776,CSCC[C@@H](C(=O)Nc1ccc(cc1)n2cnc3c2cccc3)NS(=O)(=O)c4ccccc4F
decoy,C37358874,Cc1cccc(c1)n2c(c3c(nc(nc3n2)NCC(C)C)c4cccs4)N
decoy,C13654256,C[C@@H]1C[C@@H](C[NH+](C1)Cc2c(ccc3c2O/C(=C/c4cn(c5c4cc(cc5)OC)C)/C3=O)[O-])C
decoy,C21660736,Cc1c2c(n(n1)c3[nH]c4ccccc4n3)NC(=O)C[C@H]2c5ccc(cc5)C(F)(F)F
decoy,C38576712,Cc1cc(c(c(c1)C2=NN=C(C2)C(=O)N[C@H]3[C@H]([C@@H]4CCC[C@@H]4S3)C(=O)NCc5ccco5)O)C
decoy,C24709239,c1ccc(cc1)[C@@H](c2cc3ccccc3o2)NC(=O)CCN4C(=O)C5(CCCC5)NC4=O
decoy,C60037411,C[C@@H]1CCC[C@@H]([C@@H]1C)n2c(=O)c3ccccc3nc2SCCCN4CCCC4=O
decoy,C39344630,CC(C)CC[C@H]1N=C([C@H]2N1CC[NH+](C2)C[C@@H]3C=CN=N3)Cc4ccc(cc4)OC
decoy,C59890681,C[C@@H]1CCC[C@@](C1)(CNC(=O)C2CCN(CC2)S(=O)(=O)c3ccc4c(c3)CCC4)[NH+](C)C
decoy,C25057712,Cc1ccccc1[C@H](C)[NH2+]Cc2[nH]c(=O)c3c(csc3n2)c4ccccc4Cl
decoy,C39421761,CCc1cccc2=C(C[NH+]=c12)C(=O)[C@@H](c3ccccc3)OC(=O)CN4C=N[C@H]5[C@@H]4C(=O)N(C(=O)N5C)C
decoy,C57866277,c1ccc(c(c1)NC(=O)N2CCC[C@@H](C2)c3nnc4n3cccc4)N5CCCCCC5
decoy,C67042730,CC(C)(C)C(=O)N1CCCN(CC1)C(=O)N[C@@H]2CCC[C@@H](C2)C(F)(F)F
decoy,C06843952,C[C@@H](c1nnc(o1)c2cccs2)Sc3nc(n(n3)c4ccccc4)C5CC5
decoy,C46913040,CN(C)c1ccc(cc1)[C@@H](CNC(=O)CN(C)S(=O)(=O)c2cccnc2)c3c[nH]c4c3cccc4
decoy,C19961788,CCc1ccccc1NC(=O)C[C@H]2C(=O)NCCN2C(=O)C[NH+]3CCN(CC3)c4ccccc4
decoy,C20933388,COc1ccccc1/C=C/C=N/NC(=O)c2c(c(c(c(n2)Cl)Cl)N)Cl
decoy,C20719627,CCN(c1ccccc1)C(=O)c2ccc3c(c2)[C@H]4C=CC[C@@H]4[C@H](N3)c5c6ccccc6ccc5OC
decoy,C14995554,COC(=O)c1ccc(cc1)C[NH2+]CC[C@@H]2CCC(=O)N2C[C@@H](c3ccncc3)N4CCOCC4
decoy,C15839320,CC[C@]1(Cc2ccccc2-c3c1c(=O)n4c(n3)n(nc4SCC(=O)NCc5ccccc5)CC)C
decoy,C20755152,Cc1c(ccc2c1N[C@H]([C@H]3[C@H]2C=CC3)c4cccc(c4)OC)[N+](=O)[O-]
decoy,C01062379,CCOC(=O)C1=C(N(C2=C([C@H]1c3cc(c(c(c3)OC)OC)OC)C(=O)CC(C2)(C)C)c4cccc(c4)C)N
decoy,C06197743,CCc1ccc2c(c1)cc(c(=O)[nH]2)CN(CC[NH+]3CCOCC3)C(=S)NC[C@@H]4CCCO4
decoy,C56782036,CCCCC[C@@H](C)NC(=O)N1CCC(CC1)C(=O)Nc2cc(ccn2)C
decoy,C34683712,Cc1ccccc1S(=O)(=O)N(c2ccc(cc2)F)C3CC[NH+](CC3)Cc4ccc(cc4)C(F)(F)F
decoy,C39686601,C[C@H](Cc1ccccc1OC)NC(=O)[C@H]2CN(CC23CC[NH2+]CC3)C(=O)c4cccn4C
decoy,C39227396,CC(C)(C#C)NC(=O)c1cccc(c1)c2ccc3c(c2)[C@H](CC4(O3)CC[NH+](CC4)C)O
decoy,C04569006,Cc1ccccc1NC(=O)[C@@H]2[C@@H]3c4ccccc4O[C@@]5([C@@H]3CCCC5)N(C2=O)C
decoy,C13032756,Cc1ccc2cc(c(=O)[nH]c2c1C)C[NH+](Cc3ccc(cc3)F)Cc4nnnn4Cc5ccc(cc5)F
decoy,C64215349,Cc1c(sc2c1c(ncn2)SCC(=O)N[C@@H](CC3=c4ccccc4=[NH+]C3)C(=O)OC)C
decoy,C03841359,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc3n(c2=O)C[C@H]4C[C@@H]3C[NH+](C4)CCCc5ccccc5
decoy,C19296833,Cc1cc(cc(c1)n2c(nnc2S[C@@H](C)C(=O)NC)c3ccc(cc3)Br)C
decoy,C59170581,c1ccc2c(c1)cc(/c(=[NH+]/c3ccc(cc3)S(=O)(=O)N)/o2)C(=O)Nc4ccccc4Br
decoy,C14474216,C=CCNS(=O)(=O)c1ccc2c(c1)[C@@H]3C=CC[C@H]3[C@@H](N2)c4ccccc4O
decoy,C00863528,CC1=C([C@H](C2=C(N1)C[C@H](CC2=O)c3ccc(c(c3)OC)OC)c4cccc(c4)[N+](=O)[O-])C(=O)OC5CCCC5
decoy,C15770415,c1ccc(cc1)C2=NN3C(=[NH+]C(=C[C@]3(C2)c4ccccc4)c5ccccc5)c6ccc(cc6)[N+](=O)[O-]
decoy,C35002060,Cc1c(sc(n1)N2[C@H](c3c(=O)c4ccccc4oc3C2=O)c5ccc(cc5)O)C(=O)C
decoy,C19757941,CCN(CC)C(=O)CN1CC(Oc2c1cc(cc2)N)(C)C
decoy,C38702817,CCc1ccc2c(c1)c(=O)c3c(o2)C(=O)N[C@H]3c4ccc(c(c4)Cl)Cl
decoy,C39237562,Cc1cc(nc2c1[C@H]3[C@H](S2)C(=O)N[C@@H](N3)[C@@H]4C=NN=C4c5ccc(cc5)OC)C(F)(F)F
decoy,C13063928,CC[C@H](c1nnnn1Cc2ccc(cc2)F)[NH+](Cc3ccccc3)Cc4cc5ccc(cc5[nH]c4=O)C
decoy,C35097890,CC[C@@H](C)[C@H](C(=O)N1CCN([C@@H](C1)C)C(=O)NC(C)C)NC(=O)c2ccccc2F
decoy,C14479336,Cc1ccc(c(c1)C)NS(=O)(=O)c2ccc3c(c2)[C@@H]4C=CC[C@H]4[C@@H](N3)c5ccc(c(c5)OC)OC
decoy,C12872228,CCC(C)(C)NC(=O)[C@H](c1ccccc1)N(Cc2ccc(cc2)C)C(=O)c3csnn3
decoy,C40376889,CCC[C@H](/C(=N/O)/N)NS(=O)(=O)c1cc(cc(c1)Cl)Cl
decoy,C09712562,Cc1c(c(n(n1)c2ccccc2)C)C[NH+](C)Cc3[nH]c(=O)c4c(csc4n3)c5ccccc5
decoy,C20465631,Cc1ccc(cc1)S(=O)(=O)NC[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)O)N3CCN(CC3)c4cccc[nH+]4
decoy,C02518742,Cc1cc(ccc1O[C@@H](C)c2nnc(n2CC=C)S)Cl
decoy,C13070729,CC1CC[NH+](CC1)[C@@H](CNC(=O)c2ccc3c(c2)S(=O)(=O)c4ccccc4C3=O)c5cccs5
decoy,C39666144,CCSc1c(cccn1)C(=O)N2C[C@@H](C3(C2)CC[NH2+]CC3)C(=O)NC[C@@H](C)Oc4ccc(cc4)C
decoy,C09729744,C[C@@H](c1nnc(n1c2ccc(cc2)F)SCC(=O)NCc3ccc4c(c3)OCO4)[NH+]5CCCCC5
decoy,C64714628,C[C@H]1C(=C(N=C1C(=O)N2CCC(CC2)CC(=O)NCC[C@H](C)[NH+]3CCCCCC3)C)C(=O)OC
decoy,C39361709,Cc1cccc(c1)N2[C@@H](NN=C2SCC(=O)Nc3ccccc3F)Cc4cc(=O)[nH]c(=O)[nH]4
decoy,C14151958,CCc1ccccc1NC(=O)COC(=O)c2c(c3c(cc(nc3s2)C)C)N
decoy,C37211505,C[C@@H]1CCCC[C@@H]1[NH2+][C@@H](c2cccs2)c3ccc(s3)Cl
decoy,C08994418,CC[NH+]1CCc2c3ccccc3[nH]c2[C@H]1c4c(=O)[nH]c(=O)n(c4O)c5cccc6c5cccc6
decoy,C66629042,Cc1ccn2cc([nH+]c2c1)CNC(=O)C[C@@H](C)NC(=O)C3CCCCC3
decoy,C11730283,c1cc2c(c3c1-c4c(sc(n4)N)C5(O3)CCCCC5)OCCO2
decoy,C63280739,CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NCCC3=c4cc(ccc4=[NH+]C3)OC
decoy,C17101642,CCc1cc(c(s1)NC(=S)NNC(=O)c2csc3c2CC[C@@H](C3)C)C(=O)OC
decoy,C19402855,c1ccnc(c1)c2[nH]c(=O)cc(n2)[C@@H]3CC[NH+](C3)C[C@@H]4CCC=CC4
decoy,C29481548,[H]/N=C/1\CN(C(=O)N1C)CCOCC\2=NC(=C([C@@H](/C2=C(\[O-])/OCC)c3ccccc3Cl)C(=O)OC)C
decoy,C58952774,CCCCCn1c(=O)c2ccccc2c(n1)C(=O)NCc3ccc([nH+]c3)N4CCO[C@@H](C4)C
decoy,C49935037,CC(C)[C@H](C(=O)N1CCN(CC1)c2cccc[nH+]2)NC(=O)c3ccccc3
decoy,C11106760,c1cc(cc(c1)S(=O)(=O)/N=C/2\CCCN2)NC(=O)CSc3nncn3CCc4cccs4
decoy,C02645160,c1ccc2c(c1)CN(C2=[NH2+])c3ccc(cc3)c4ccc(cc4)N5Cc6ccccc6C5=[NH2+]
decoy,C12925347,CCCC(=O)Nc1ccc(cc1)C(=O)[C@H](C)OC(=O)[C@@]23CCC(=O)N2c4ccccc4S3
decoy,C20928823,Cc1ccc(c(c1)C)N2C(=O)CN(C[C@]2(C)C(=O)NC3CCCCC3)S(=O)(=O)c4ccccc4
decoy,C09868393,Cc1nnc(n1N)Sc2c3c4c(sc3nc(n2)CSc5ccc(cc5)Cl)CCC4
decoy,C40172713,Cc1c(sc(c1C(=O)N)NC(=O)[C@H](C)n2c(nnc2SCCc3ccccc3)N)C
decoy,C65010139,Cc1cccc2c1oc(c2C)c3nc(on3)C(=O)NCCc4c(ccs4)C
decoy,C65959212,Cc1cccn2c1[nH+]c(cc2=O)CN(CCCc3ccccc3)CCOC
decoy,C66782048,CCCC[C@H](C(=O)Nc1cccc(c1)c2c(ccs2)C)NC(=O)N
decoy,C22381550,C[NH+](C)[C@H](CNC(=O)CCc1nc(c(o1)c2ccccc2)c3ccccc3)c4ccco4
decoy,C39227374,CC(C)[NH+]1CCC2(CC1)CC(=O)c3cc(ccc3O2)c4cccc(c4)C(=O)NC(C)(C)C#C
decoy,C14378977,CC(=O)c1ccccc1NC(=O)CSc2ccc(cc2)[N+](=O)[O-]
decoy,C01445557,CCOC(=O)C1=C(N(C2=C([C@H]1c3ccc4c(c3)OCO4)C(=O)CCC2)c5ccccc5C(F)(F)F)N
decoy,C09173753,CC(C)COc1ccc(cc1)S(=O)(=O)Nc2ccc3c(c2)NC(=O)C(CO3)(C)C
decoy,C13064445,CC[C@@H](c1nnnn1C2CCCC2)[NH+](Cc3ccc(cc3)C)Cc4cc5cc6c(cc5[nH]c4=O)OCCO6
decoy,C39943065,C[C@H]1Nc2c(c(cs2)c3cccs3)C(=O)N1CC(=O)NCCCc4c(c(n[nH]4)N)C#N
decoy,C15761613,C[C@@H]1CCC[C@H]([C@@H]1C)NC(=S)NNC(=O)c2c(ccc(n2)Cl)Cl
decoy,C63387249,Cc1cc(cc(c1)NC(=O)CC[C@@H]2C(=O)N(C(=N2)O)CCC3=c4cc(ccc4=[NH+]C3)OC)C
decoy,C13500126,CCC[C@@H](c1nnnn1CC(=O)OCC)[NH+](Cc2cc3cccc(c3[nH]c2=O)C)C4CCCCC4
decoy,C22398422,CC(C)C[C@@H](c1ccc(cc1)OC)NC(=O)CN(c2cccc(c2)F)S(=O)(=O)c3ccc(cc3)SC
decoy,C10603437,CCOC(=O)C1=C(NC(=O)N[C@@H]1c2ccc(cc2)OC)CSc3ccc4c(c3)OCCCO4
decoy,C38875994,Cc1cc2c(cc1C)s/c(=N\C(=O)c3c(nc(s3)C)C)/n2CC#C
decoy,C59076301,Cc1ccc(cc1)S(=O)(=O)/N=C(/N(Cc2ccc(cc2)OC)Cc3ccc(c(c3OC)OC)OC)\[O-]
decoy,C64600387,Cc1cc(c2c(c1)OC(=O)[C@@H]([C@@H]2C)CC(=O)NCCC3=c4cc(ccc4=[NH+]C3)Cl)O
decoy,C23118791,CCc1ccccc1NS(=O)(=O)c2ccc(cc2)CN3C(=O)c4ccccc4C3=O
decoy,C64050837,c1ccc(cc1)c2ccccc2NC(=O)COC(=O)CCC3=NC(=O)C4=C5CCCC[C@@H]5SC4=N3
decoy,C33502044,CC[C@@H]1C(=O)N(c2cc(ccc2O1)[C@H](C3CC3)[NH3+])CC(=O)N
decoy,C63385327,Cc1c(oc2c1cc3c(c2)OC(=O)[C@@H]([C@H]3C)CCC(=O)NCCC4=c5cc(ccc5=[NH+]C4)OC)C
decoy,C38687948,Cc1c2ccccc2oc1C(=O)Oc3ccc4c(c3)OC(=C([C@@H]4c5ccccc5F)C#N)N
decoy,C12889543,Cc1cccc2c1NC(=O)[C@@]23[C@]4(c5ccccc5NC4=O)[C@@H]([C@@H]6[NH+]3CCC6)C(=O)c7ccccc7
decoy,C09165012,c1ccc2c(c1)NC(=O)CN2C(=O)NCC(=O)Nc3ccc(cc3)C(F)(F)F
decoy,C27751337,Cc1cc(cc(c1)NC(=O)C2=C(NC(=O)N[C@@H]2c3cc(c(cc3Br)OC)OC)C)C
decoy,C15675588,Cc1ccc(cc1)CN2Cc3c([nH]c[nH+]3)C[C@H]2c4nc(no4)c5ccc(cc5)OC(F)(F)F
decoy,C13206076,Cc1ccc(cc1)c2nnc(n2CC(=O)[O-])SCC(=O)N3Cc4ccccc4C[C@H]3C(=O)OC
decoy,C35427433,CC[NH+]1CCc2c(sc-3c2CN([C@H](c4n3ccc4)c5ccccc5)C(=O)Nc6ccccc6C)C1
decoy,C16725013,Cc1ccc(c(c1)NC(=O)[C@@H](C)Sc2nnc(n2N)c3ccc(cc3)C(C)(C)C)OC
decoy,C60372042,CC(C)Oc1cc(ccc1C(=O)NCc2cn3c([nH+]2)CCCC3)Br
decoy,C16040123,C[C@H]1CCCC[NH+]1Cc2c(cco2)CC[C@H]3C(=C)CC[C@H]4[C@@]3(CCC[C@@]4(C)C(=O)OC)C
decoy,C34790948,[H]/N=C/1\N(CC(=O)N1c2ccccc2)c3nc(nc(n3)Cl)N(C)C
decoy,C51363723,CCn1c2ccc(cc2oc1=O)[C@@H](c3ccsc3)Cl
decoy,C03414654,c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4)NC(=O)c5cccs5
decoy,C62851373,Cc1c(cccc1[N+](=O)[O-])CC2(CC[NH2+]CC2)C(=O)[O-]
decoy,C19661496,CC(C)(C)[C@H]1CCc2c(c(n[nH]2)C(=O)NCc3ccc(cc3)S(=O)(=O)N(C)C)C1
decoy,C12949397,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)OCc3ccccc3
decoy,C06193740,Cc1cc(c2cc(c(=O)[nH]c2c1)[C@H](c3nnnn3C4CCCCC4)[NH+](Cc5cccnc5)Cc6ccco6)C
decoy,C20080923,Cc1ccc(c(c1)N2CCN(CC2)[C@H](c3cc4cc5c(cc4[nH]c3=O)OCO5)c6nnnn6C7CCCC7)C
decoy,C63557292,Cc1ccc(cc1C)NC(=O)[C@@H]2CC(=O)N(C2)CCC3=c4cc(ccc4=[NH+]C3)Cl
decoy,C13064513,CC[C@@H](c1nnnn1CCOC)[NH+](Cc2ccc(cc2)C)Cc3cc4cc(c(cc4[nH]c3=O)OC)OC
decoy,C66343325,C[C@@H]1CCCCN1C(=O)NC[C@@H]2CCN(C2)c3ccc(cc3)F
decoy,C09403374,C[C@H]1Cc2cc(ccc2O1)C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)OC)CCC[NH+](C)C)[O-]
decoy,C41652342,Cc1ccc(cc1N)c2c3cc(cc(c3on2)Cl)Cl
decoy,C06443593,Cc1cccc2c1[nH]c(=O)c(c2)[C@@H](c3nnnn3C(C)(C)C)[NH+]4CCN(CC4)c5cccc(c5)C(F)(F)F
decoy,C01375202,CC[C@@H](c1nnnn1C(C)(C)C)N(Cc2ccc(cc2)F)Cc3cc4c(cc(cc4[nH]c3=O)C)C
decoy,C67101458,Cc1cccc(c1)C(=O)NNC(=O)NCc2c(nc(s2)c3ccccc3)C
decoy,C09969142,c1ccc(cc1)N2CC[NH+](CC2)Cc3nc(nc(n3)Nc4cccc5c4cccc5)N
decoy,C39736578,C[C@H](c1nnc(n1c2ccc(cc2)OC)S[C@@H](C)C(=O)C3=c4ccccc4=[NH+]C3)[NH+]5CCCCC5
decoy,C44452921,CC(=O)NNC(=O)c1c2c(sc1NC(=O)c3cc(ccc3[N+](=O)[O-])Cl)CCCCC2
decoy,C27231993,Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)c4nc(ns4)CC(=O)C
decoy,C21808570,CC1CCC(CC1)NC(=O)[C@]2(Cn3c4ccsc4cc3C(=O)N2CCc5ccccc5)C
decoy,C66239105,c1ccc2c(c1)cccc2CSc3nnc(s3)SC[C@@H](CCC#N)C#N
decoy,C65882705,CC(C)(C)c1nc(no1)c2ccc(cc2)NC(=O)[C@@H]3CC(=O)N(C3)C4CCCC4
decoy,C40568163,Cc1cc2c(c(=O)n1CC[NH+](C)C)[C@H](C(=C(O2)N)C(=O)OC)c3cc(ccc3OC)OC
decoy,C37420770,CC1(O[C@@H]2C[C@](C[C@@H]([C@@H]2O1)OCC=C)(C(=O)NC[C@H]3CCCO3)OCc4cccc(c4)C(F)(F)F)C
decoy,C00927352,Cc1cc(c2cc(c(=O)[nH]c2c1)CN(Cc3cccs3)Cc4nnnn4C5CCCCC5)C
decoy,C50307507,CCc1c(c(n[nH]1)C(=O)N2CCC[C@H]2C3CCCCC3)N
decoy,C49763116,C[C@H](c1ccccc1Cl)[NH2+]CC(=O)/N=c\2/[nH]c(cs2)c3ccc(cc3)OC
decoy,C00305800,CCC(=O)NC1=C(C2(CCCCC2)Cc3c1cccc3)C#N
decoy,C50603353,c1ccc2c(c1)CC[C@H](N2)C(=O)NC[C@@H]3CCS(=O)(=O)C3
decoy,C39937985,CC(C)[C@@H](C(=O)N/N=C/C1=c2ccccc2=[NH+]C1)NC(=O)c3ccc(cc3Cl)Cl
decoy,C39669190,c1ccc(cc1)c2ccc(o2)C(=O)N3C[C@@H](C4(C3)CC[NH2+]CC4)C(=O)NC[C@H]5c6ccccc6CCO5
decoy,C04848048,Cc1nc2c(c3c(s2)C[C@@H](CC3)C)c4n1c(nn4)SCC(=O)NC5CCCC5
decoy,C63135279,CCCCC1=[NH+][C@H](ON1)[C@H](C)Sc2nnc(n2C[C@@H]3CCCO3)C4=c5ccccc5=[NH+]C4
decoy,C11691940,c1ccc(cc1)N2CCN(CC2)C3=C(Nc4ccccc4N3)Cl
decoy,C67177337,CC(C)c1ccc(c(c1)O)C(=O)N2CCO[C@@H](C2)c3cccc(c3)F
decoy,C43510519,C/C=C(/C)\C(=O)O[C@H]1C[C@@]2([C@H](O2)C/C=C(/[C@@H]([C@@H]3[C@@H]1C(=C)C(=O)O3)O)\C)C
decoy,C13212284,CCOc1cc2c(cc1CNc3ccc(cc3[N+](=O)[O-])C(=O)[O-])O[C@H](C2)C
decoy,C36585002,Cc1ccc(cc1)S(=O)(=O)CNC(=O)[C@H](c2ccc(cc2)Cl)N(C(=O)c3ccco3)C(C)(C)C
decoy,C57945367,Cc1cccc(c1OC[C@H](C[NH+](C)[C@@H](C)c2ccc(cc2)S(=O)(=O)N)O)C
decoy,C05905178,Cc1cc(=O)[nH]c(n1)SCC(=O)N2c3ccccc3[C@H](CC2(C)C)C
decoy,C05291004,C[C@@H](c1ccc(cc1)S(=O)(=O)N)/[NH+]=C/c2cc(cc(c2O)Cl)Cl
decoy,C12894046,CN(C)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(nc(s2)SCC(=O)NC3CC3)c4ccccc4
decoy,C12131802,c1ccc(cc1)[C@H]2C[NH+](Cc3ccccc3O2)CCC(=O)NC[C@@H]4CCCN(C4)c5ncccn5
decoy,C39761339,CCc1c(sc(n1)NC(=O)CSc2nnc(n2c3ccccc3)CC(=O)Nc4ccc(cc4)F)C
decoy,C27603057,Cc1c(sc2c1c(=O)[nH]c(n2)CS[C@@H](C)C(=O)NC[C@H](c3cccs3)[NH+]4CCCC4)C
decoy,C32614496,CSc1ccc(cc1)/C=N\NC(=O)[C@@H]2COc3cc4ccccc4cc3O2
decoy,C54094471,C[C@H]1CCCC[C@@H]1NC(=O)N(C)Cc2ccc3c(c2)OCO3
decoy,C10342442,c1cc(cc(c1)Cl)N2CCN(CC2)C3=NC(=O)[C@H](C4(N3)CCCCCC4)C#N
decoy,C23372368,C[C@H]1C[C@H](CN(C1)C(=O)CN2CC[NH+](CC2)CC(=O)Nc3ccccc3C(=O)NCc4ccco4)C
decoy,C22504408,CC(C)C(=O)N1CCCc2c1ccc(c2)NC(=O)Nc3ccc4c(c3)OCO4
decoy,C12848535,Cn1ccc(n1)NC(=O)Cc2csc(n2)c3ccc(cc3)Cl
decoy,C13064180,CC[C@@H](c1nnnn1Cc2ccco2)[NH+](Cc3ccco3)Cc4cc5cc(ccc5[nH]c4=O)OC
decoy,C19927053,C/C(=N\NC(=O)c1c(nnn1c2c(non2)N)C[NH+]3CCCCC3)/c4ccc(cc4)Cl
decoy,C09891539,CS(=O)(=O)NCCc1ccc(s1)C(=O)NCCNc2ccc(cc2[N+](=O)[O-])C(F)(F)F
decoy,C08760701,c1ccc2c(c1)c3nc4ccccc4n3c(n2)SCC(=O)NC(=O)NCc5ccco5
decoy,C12246296,CCCCc1[nH]cc(n1)C[NH+]2CCC(CC2)[C@@]3(C(=O)N(C(=O)N3)CCc4ccc(cc4)OC)CC
decoy,C35671861,Cc1ccc(cc1C)n2cc(nc2NC(=O)CN(CC=C)C(=O)NC(C)C)c3ccc(cc3)Cl
decoy,C39672963,Cc1ccsc1C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)NCC4(CCCCC4)N5CCOCC5
decoy,C57956057,Cc1c(c([nH]c1C(=O)[C@@H](C)OC(=O)c2cc(c(cc2NC(=O)[C@H]3C[C@@H]3C)OC)OC)C)C(=O)C
decoy,C19314688,CCOC(=O)C1=C(NC2=C([C@H]1c3ccccc3[N+](=O)[O-])C(=O)CC(C2)(C)C)C
decoy,C22144605,CCOc1ccccc1n2c(nnn2)SCc3csc(n3)CC(=O)Nc4ccc(cc4)C
decoy,C09797688,Cc1ccccc1C(=O)NNC(=O)N[C@H]2CCCC[C@@H]2C
decoy,C05367518,CCOc1c(cc(cc1Cl)C(=O)OCC(=O)c2ccc3c(c2)OCO3)OC
decoy,C01326666,Cc1ccc(cc1)C(=O)NNC(=O)c2cc3n(n2)[C@H](C[C@@H](N3)c4ccc5c(c4)OCO5)C(F)(F)F
decoy,C66367412,CC[C@H](C(C)C)NC(=O)NCC(=O)NC(C)C
decoy,C20877125,COc1cc(cc(c1OC[C@H](c2ccc3c(c2)OCCO3)O)Br)C[NH2+]C4CCCC4
decoy,C35842575,CCC[NH+](C[C@H](COC(C)C)O)CC(=O)N(CCc1c[nH]c2c1cccc2)Cc3ccc(cc3)C(C)(C)C
decoy,C32747660,CS(=O)(=O)CC[C@H](C(=O)NCc1ccc2c(c1)OCO2)NC(=O)c3ccc(cc3Cl)Cl
decoy,C43262815,CC[C@H]([C@H](c1ccc(s1)Br)[NH+](CCO)C2CCCCC2)N
decoy,C43414384,C1CCC(CC1)(CC(=O)[O-])CNC(=O)N2C[C@@H]3CC[C@H]2C3
decoy,C62038499,Cc1ccc(c(c1)NC(=O)CSc2[nH]c3c(c(cs3)c4ccc(c(c4)C)OC)c(=O)n2)O
decoy,C43254386,CC[C@@H]([C@H](c1ccc(s1)Cl)n2cnc3c2cccc3)[NH3+]
decoy,C59852315,CCN(CC)S(=O)(=O)c1cccc(c1)C(=O)N[C@@H](c2ccc3c(c2)OCCO3)C4CC4
decoy,C55283824,Cc1cc2c(cc1NC(=O)c3c(nc(s3)C(C)C)C)c(cc(=O)o2)C
decoy,C63996730,C[C@H](C1CC1)N(Cc2ccccc2)C(=O)CN3C(=O)[C@@H](NC3=O)CC4=c5ccccc5=[NH+]C4
decoy,C05048242,COc1cc(c(c(c1)OC)/C=N\NC(=S)NC23CC4CC(C2)CC(C4)C3)OC
decoy,C22658910,C[C@@H](C(=O)Nc1cccc(c1)S(=O)(=O)NC(C)(C)C)Sc2ccc(cc2)[N+](=O)[O-]
decoy,C63258757,Cc1ccc2=[NH+][C@@H](C(=c2c1)c3ccccc3)C(=O)N/N=C/c4ccc(c(c4C(=O)[O-])OC)OC
decoy,C61669833,C[C@@H](C(=O)N)NC1c2ccccc2Cc3c1cccc3
decoy,C61095109,CC(C)c1cc(c2c(n1)c(cc(c2F)F)F)NN
decoy,C15607235,CC[NH+](CC)CCn\1c2ccccc2[nH]/c1=N\C(=O)c3ccc(cc3F)Br
decoy,C39635737,C[C@@H]1CCCC[C@H]1NC(=O)[C@@H]2CN(CC23CC[NH2+]CC3)C(=O)c4c(cccc4Cl)Cl
decoy,C08800174,CN1CCCc2c1ccc(c2)[C@H](CNS(=O)(=O)c3cc(ccc3F)F)[NH+]4CCCCC4
decoy,C34762029,CCc1c(sc2c1c(nc(n2)SCc3cc(ccc3C)C)N4CC[NH+](CC4)CCc5ccccc5)C
decoy,C19209086,Cc1ccc(cc1)[C@H]2[C@@H]3[C@H](C(=O)N(C3=O)c4ccc(cc4)C)[C@](N2)(C)C(=O)OC
decoy,C54197073,CC[C@H](C)[C@@H](C(=O)NCCc1ccccc1C(F)(F)F)NC(=O)N
decoy,C50389797,C[C@H](C/C(=N/O)/N)NS(=O)(=O)c1ccccc1Br
decoy,C12531457,Cc1cc(c(n1c2ccc(cc2)OC(F)F)C)C(=O)[C@H](C)OC(=O)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O
decoy,C09450062,Cc1cc(ccc1NC(=O)CSc2nnc(n2N)c3cc(n[nH]3)c4ccc(cc4)Cl)Cl
decoy,C00759064,c1cc(c(c(c1)Cl)COc2ccc(cc2)[C@H]3c4c(n[nH]c4OC(=C3C#N)N)c5ccncc5)F
decoy,C02177748,CCCNC(=O)[C@@]12CC[C@@](C1(C)C)(c3c2nc4cc(c(cc4n3)C)C)C
decoy,C38556149,c1ccc(cc1)C2=C[C@@H](N=N2)[C@H]3NN[C@@H](N3/N=C/c4ccccc4O)S
decoy,C36252649,Cc1c(ccc2n1c(nn2)CCC3CCCCC3)N
decoy,C63731199,CCN([C@@H]1[C@@H](N(C(=NC1=O)[O-])Cc2ccccc2)N)C(=O)CSC3[NH+]=c4ccccc4=[NH+]3
decoy,C58282003,CC(C)NC(=O)c1ccc(cc1NC(=O)CN2C(=O)[C@]3(CCc4c3cccc4)NC2=O)Cl
decoy,C13984727,c1ccc2c(c1)cc3ccccc3c2/C=N/NC(=O)CNC(=O)C4CCCCC4
decoy,C39344674,CC(C)(C)CNc1cc2c([nH+]c1)N([C@@H]([C@@H]2NC(=O)[C@@H]3CCOC3)C(=O)OC)CCc4c[nH]c5c4cccc5
